,phone_num
1665,00631857395720
1666,00941587908254
1667,00798321913287
1668,00492583421709
1669,00973154178352
1670,00781934042918
1671,00641897540327
1672,00582431734159
1673,00521846409281
1674,00974861972103
1675,00859361517038
1676,00746295945270
1677,00397468289170
1678,00932648540931
1679,00615392235041
1680,00853271710532
1681,00476853874102
1682,00216947392480
1683,00893254419278
1684,00975368748013
1685,00236194421578
1686,00874329421973
1687,00579321204389
1688,00865492349721
1689,00129375481509
1690,00189372792308
1691,00759281378295
1692,00261839870314
1693,00845926390125
1694,00965247302579
1695,00312957730514
1696,00647135875139
1697,00273519427035
1698,00368294019725
1699,00896741127095
1700,00219785521087
1701,00617293325784
1702,00536289259741
1703,00721958751428
1704,00589426752910
1705,00638594107538
1706,00314856231987
1707,00548962140783
1708,00439615243859
1709,00547812851294
1710,00731962243980
1711,00846571045798
1712,00426875249103
1713,00346827490872
1714,00493856714305
1715,00319642159708
1716,00913647358417
1717,00962781149278
1718,00418396073192
1719,00617253135879
1720,00721549475302
1721,00174685279810
1722,00593286195432
1723,00786135753820
1724,00275398342058
1725,00586724987352
1726,00694758805194
1727,00485932914532
1728,00469283018974
1729,00263479783210
1730,00536498417532
1731,00961372273108
1732,00831254259038
1733,00715823415709
1734,00853794702984
1735,00862517790518
1736,00234685219735
1737,00967321941082
1738,00732918237409
1739,00295648592308
1740,00243687491032
1741,00539827125308
1742,00167254548302
1743,00612348209148
1744,00452683985412
1745,00472683830219
1746,00768142793825
1747,00618243543982
1748,00478639098573
1749,00795312095724
1750,00859647210793
1751,00152498072583
1752,00618473051249
1753,00281534907135
1754,00954761804392
1755,00731894132905
1756,00784916243518
1757,00869241587190
1758,00784916341829
1759,00859327905183
1760,00873694748350
1761,00423578391078
1762,00758932514398
1763,00398176871024
1764,00382769587940
1765,00785469203951
1766,00493278528907
1767,00379821429350
1768,00935487317409
1769,00528713079128
1770,00274186145708
1771,00415329730415
1772,00426851052738
1773,00189562485309
1774,00612385271934
1775,00245678152097
1776,00764285418973
1777,00796341278054
1778,00234681105827
1779,00358412750419
1780,00674581350142
1781,00843672031872
1782,00658172058921
1783,00398257905728
1784,00597238250178
1785,00972148150849
1786,00734586912785
1787,00371452214503
1788,00281347013295
1789,00918654130784
1790,00724893270894
1791,00247983548302
1792,00245783739182
1793,00673941021485
1794,00832167987135
1795,00482579390784
1796,00246835879431
1797,00987423427513
1798,00456312205379
1799,00452198523908
1800,00645819190824
1801,00312957804127
1802,00695381495713
1803,00296358798132
1804,00462319534208
1805,00751638951240
1806,00295741498715
1807,00643517835907
1808,00378694897241
1809,00219385542910
1810,00635719072813
1811,00691478591482
1812,00762315890271
1813,00468952730824
1814,00623487807219
1815,00174983784103
1816,00856172438507
1817,00289317502379
1818,00745238038457
1819,00715492710398
1820,00345876819705
1821,00581739173852
1822,00592678128903
1823,00958423437218
1824,00693241371240
1825,00614973718239
1826,00362947947205
1827,00591267438197
1828,00621457218507
1829,00516872572814
1830,00275368241809
1831,00716945247805
1832,00738596473529
1833,00812397783015
1834,00176245395408
1835,00175829275041
1836,00832695752019
1837,00514293038514
1838,00124637491823
1839,00647912378529
1840,00783425501739
1841,00541728508247
1842,00472138978403
1843,00891643753841
1844,00946782908732
1845,00673542451029
1846,00386729354079
1847,00132458910387
1848,00467285905734
1849,00179824735489
1850,00583216459721
1851,00521468524907
1852,00529347401935
1853,00815247351279
1854,00712963245780
1855,00631498042935
1856,00847195475302
1857,00186974923854
1858,00312684312857
1859,00678592518304
1860,00874513427381
1861,00439562340197
1862,00384971572840
1863,00586423398124
1864,00945873874325
1865,00258973038271
1866,00793682741958
1867,00698132093742
1868,00548271431527
1869,00327189428917
1870,00174283472930
1871,00793156342987
1872,00719625287943
1873,00573621913248
1874,00138267752918
1875,00417536217390
1876,00274186592104
1877,00437519352091
1878,00713458078439
1879,00621935834071
1880,00642578329185
1881,00531269391275
1882,00429375327904
1883,00562931231790
1884,00863971978501
1885,00136752245783
1886,00761935509781
1887,00235794392840
1888,00549186083941
1889,00628475578903
1890,00436759197542
1891,00542861845912
1892,00359724481023
1893,00741983501387
1894,00678913712549
1895,00453761708295
1896,00712385439782
1897,00192376504781
1898,00215894804329
1899,00541762471025
1900,00621598573120
1901,00937528142597
1902,00857921437095
1903,00259863108973
1904,00748326215839
1905,00489753132587
1906,00632785017253
1907,00461987705831
1908,00482361934508
1909,00685349731942
1910,00156492841023
1911,00273698583712
1912,00648312859012
1913,00418539478513
1914,00532198502489
1915,00185793137805
1916,00168792527489
1917,00295638783914
1918,00716329739502
1919,00491765507138
1920,00381956914728
1921,00287513317820
1922,00136297318574
1923,00398254201594
1924,00379182834250
1925,00185723154207
1926,00536418598173
1927,00496872890327
1928,00164329019358
1929,00813675184502
1930,00823917471920
1931,00384729092547
1932,00436952103247
1933,00475326073412
1934,00267835782310
1935,00379615130924
1936,00872461723598
1937,00264713921830
1938,00239614837901
1939,00318795129348
1940,00276839784093
1941,00563918049587
1942,00732198820349
1943,00348152453079
1944,00659137948327
1945,00563982534072
1946,00146853098243
1947,00187543093857
1948,00732456912473
1949,00481562071458
1950,00241569375109
1951,00312746542107
1952,00135284743052
1953,00437892972015
1954,00854321572319
1955,00564312843701
1956,00649271493521
1957,00328479978213
1958,00647198734895
1959,00932578208543
1960,00617893708243
1961,00847952039472
1962,00781624073215
1963,00298517752138
1964,00638915503721
1965,00972168743902
1966,00529368314207
1967,00231468204537
1968,00176825345271
1969,00825634275408
1970,00374261291738
1971,00238659728419
1972,00395162172589
1973,00719534291803
1974,00857294809413
1975,00394725598374
1976,00341768192048
1977,00547138209547
1978,00148295870129
1979,00479231803541
1980,00268973483927
1981,00376914497152
1982,00749653240938
1983,00536271197485
1984,00842163587310
1985,00581746391452
1986,00164257049857
1987,00241953801795
1988,00539284528079
1989,00245178180427
1990,00793128571039
1991,00283456074159
1992,00968573978412
1993,00974356453712
1994,00982354715402
1995,00874162297408
1996,00426183259418
1997,00856174952147
1998,00189372534789
1999,00483925157940
2000,00245816135420
2001,00358916308927
2002,00168452509714
2003,00248619954703
2004,00154239178930
2005,00412768920537
2006,00721463057839
2007,00621375703529
2008,00974816791804
2009,00243756583721
2010,00932746583701
2011,00348725103875
2012,00835476714359
2013,00231578301825
2014,00536147013895
2015,00821397238075
2016,00738264874953
2017,00187943507813
2018,00751693943501
2019,00287146910728
2020,00271689159804
2021,00812749094723
2022,00472193084197
2023,00261574273854
2024,00891725517309
2025,00742986834902
2026,00271593145703
2027,00384652784052
2028,00728165819427
2029,00845276390854
2030,00148652341579
2031,00347952842093
2032,00741852498107
2033,00254169791280
2034,00492386328970
2035,00278965483209
2036,00379842427583
2037,00361598354091
2038,00146895714032
2039,00318647172890
2040,00249653972815
2041,00786594579423
2042,00823164120794
2043,00493628497382
2044,00851963935081
2045,00418765271803
2046,00715398417935
2047,00698742280134
2048,00837125381724
2049,00953784304781
2050,00625391573928
2051,00359128574290
2052,00927613304579
2053,00794651891240
2054,00491532381257
2055,00681472875410
2056,00817269853297
2057,00735914853041
2058,00512946219803
2059,00537826024195
2060,00128546342815
2061,00765423807935
2062,00917582735291
2063,00274951957310
2064,00467153237480
2065,00972814175243
2066,00836457895340
2067,00954361893024
2068,00681725159284
2069,00235194087439
2070,00912647781349
2071,00178245423180
2072,00921743091857
2073,00892371197053
2074,00186954489723
2075,00198432403792
2076,00568724248901
2077,00914835572034
2078,00236597902143
2079,00172983983215
2080,00543692725049
2081,00649731730421
2082,00642837841902
2083,00231967893247
2084,00215643524109
2085,00134672250971
2086,00615943257981
2087,00359724738149
2088,00597841947218
2089,00546378530148
2090,00524187352718
2091,00932874543120
2092,00618475419538
2093,00436572205847
2094,00958367015782
2095,00718546810294
2096,00437592918034
2097,00691358480951
2098,00619547075892
2099,00952136730245
2100,00721649381207
2101,00619423589710
2102,00875691475892
2103,00482916145827
2104,00194867134925
2105,00925781472013
2106,00573624487120
2107,00346589028457
2108,00968534315879
2109,00175839419258
2110,00895721458730
2111,00317456152847
2112,00964528307829
2113,00623985901453
2114,00386794473150
2115,00179638487013
2116,00865379908213
2117,00928675215930
2118,00296415057132
2119,00238915721839
2120,00478325142987
2121,00213456081953
2122,00263495517329
2123,00358741971542
2124,00184523302189
2125,00837964847013
2126,00129534915380
2127,00197542831204
2128,00974861140925
2129,00736194905823
2130,00265317925038
2131,00563847520134
2132,00721839370928
2133,00978614253084
2134,00786912582193
2135,00461378798402
2136,00495238803524
2137,00186352897540
2138,00529471109725
2139,00321568405397
2140,00278396704259
2141,00769845130784
2142,00387542830579
2143,00913847142830
2144,00365814271458
2145,00219568584271
2146,00851647957384
2147,00541329092785
2148,00413629573840
2149,00185496953271
2150,00475183742518
2151,00827451417380
2152,00741963059417
2153,00789465047591
2154,00264981018594
2155,00827354019354
2156,00136892834509
2157,00279185298103
2158,00751826023587
2159,00192648357901
2160,00538146194370
2161,00246371389520
2162,00375419583714
2163,00857369743208
2164,00687251390718
2165,00175963980524
2166,00186354182345
2167,00713295479083
2168,00973258395281
2169,00734158758139
2170,00841673281354
2171,00186729470839
2172,00168479832514
2173,00291378025894
2174,00478231057834
2175,00481236208547
2176,00216897935012
2177,00718236750914
2178,00482965514978
2179,00742638178052
2180,00314725031857
2181,00827563139480
2182,00439658754189
2183,00412895891732
2184,00247851170934
2185,00216584871350
2186,00763214342108
2187,00512639759324
2188,00186739213549
2189,00453967531982
2190,00728916809175
2191,00637258137542
2192,00618295852319
2193,00479853215374
2194,00687125158390
2195,00539728324905
2196,00143765824950
2197,00239874527390
2198,00395182845971
2199,00541672452803
2200,00736458237184
2201,00346581751293
2202,00981273015294
2203,00985647504791
2204,00815349812734
2205,00189674837195
2206,00485672395104
2207,00893125028719
2208,00168935438712
2209,00917548427931
2210,00369172328957
2211,00154329724501
2212,00896537053849
2213,00261398143750
2214,00682137891503
2215,00857934793812
2216,00394217391428
2217,00186547583419
2218,00869237459187
2219,00861749378540
2220,00138429018497
2221,00839257984375
2222,00286143325914
2223,00529847849705
2224,00946578104923
2225,00582694093125
2226,00416572093718
2227,00739541301978
2228,00684531429307
2229,00976248259841
2230,00579628109748
2231,00492673092514
2232,00821579423859
2233,00186392974813
2234,00471826591430
2235,00912835812045
2236,00687439241850
2237,00765849032519
2238,00952784153982
2239,00597843731952
2240,00768419354921
2241,00627483519423
2242,00745819428091
2243,00638194549830
2244,00652849743059
2245,00829634739024
2246,00875946381097
2247,00268713957302
2248,00138957350497
2249,00351476579183
2250,00197354805749
2251,00318629072495
2252,00458137521847
2253,00146795801379
2254,00783156104529
2255,00853461051872
2256,00256937970145
2257,00475286043192
2258,00459827420538
2259,00142796781035
2260,00253167724591
2261,00834721438925
2262,00845619984530
2263,00624315391548
2264,00749812053172
2265,00129837597842
2266,00164325325490
2267,00945128475902
2268,00732581384912
2269,00567413381495
2270,00742358528439
2271,00326958745802
2272,00492563809743
2273,00531827318059
2274,00758931815079
2275,00729384503894
2276,00694283370495
2277,00438759907245
2278,00643257597083
2279,00654728153427
2280,00478529154803
2281,00846721273059
2282,00763825073948
2283,00497358947158
2284,00481572731208
2285,00896742820319
2286,00742865975108
2287,00179564302541
2288,00624957351728
2289,00169732354918
2290,00693478701945
2291,00832746275908
2292,00568741028597
2293,00918632379480
2294,00697158473095
2295,00823645478529
2296,00972856782541
2297,00673854897235
2298,00871539298170
2299,00726538041987
2300,00785923573109
2301,00628547510473
2302,00412598854029
2303,00916247379451
2304,00486523087952
